Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202203,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Cook Islands,"4,966",584,0,0,"4,966",584,Final,,,
202203,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"China, People's Republic of","3,766,163","1,139,142",0,0,"3,766,163","1,139,142",Final,,,
202203,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Indonesia,"211,918","103,963",0,0,"211,918","103,963",Final,,,
202203,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"Korea, Republic of","312,733","31,902",0,0,"312,733","31,902",Final,,,
202203,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Malaysia,"1,090,121","218,390",0,0,"1,090,121","218,390",Final,,,
202203,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Papua New Guinea,"106,736","8,018",0,0,"106,736","8,018",Final,,,
202203,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Samoa,"7,049","3,065",0,0,"7,049","3,065",Final,,,
202203,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"China, People's Republic of","7,043,715","1,115,496",0,0,"7,043,715","1,115,496",Final,,,
202203,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Indonesia,"638,079","230,636",0,0,"638,079","230,636",Final,,,
202203,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"Korea, Republic of","4,229,318","448,806",0,0,"4,229,318","448,806",Final,,,
202203,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Malaysia,"89,649","7,548",0,0,"89,649","7,548",Final,,,
202203,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Singapore,"49,195","4,347",0,0,"49,195","4,347",Final,,,
202203,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Taiwan,"37,261","8,448",0,0,"37,261","8,448",Final,,,
202203,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Australia,"13,266","17,866",0,0,"13,266","17,866",Final,,,
202203,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Cook Islands,"34,428","5,747",0,0,"34,428","5,747",Final,,,
202203,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,"China, People's Republic of","259,064","114,662",0,0,"259,064","114,662",Final,,,
202203,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Indonesia,"25,928","8,999",0,0,"25,928","8,999",Final,,,
202203,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Japan,"62,907","24,920",0,0,"62,907","24,920",Final,,,
202203,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,"Korea, Republic of","81,152","14,996",0,0,"81,152","14,996",Final,,,
202203,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Malaysia,"5,315",994,0,0,"5,315",994,Final,,,
202203,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Taiwan,"26,648","22,712",0,0,"26,648","22,712",Final,,,
202203,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,United States of America,"78,194","33,112",0,0,"78,194","33,112",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Australia,"660,433","85,789",0,0,"660,433","85,789",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Barbados,"255,911","22,600",0,0,"255,911","22,600",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Belgium,"198,114","8,683",0,0,"198,114","8,683",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Canada,"3,314,869","376,219",0,0,"3,314,869","376,219",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Switzerland,"102,200","13,091",0,0,"102,200","13,091",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Cook Islands,"20,460","1,051",0,0,"20,460","1,051",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"China, People's Republic of","88,949,981","8,242,180",0,0,"88,949,981","8,242,180",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Cyprus,"140,007","5,094",0,0,"140,007","5,094",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Germany,"122,711","6,474",0,0,"122,711","6,474",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Spain,"117,629","6,009",0,0,"117,629","6,009",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Fiji,"47,008","2,383",0,0,"47,008","2,383",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"Micronesia, Federated States of","55,983","3,949",0,0,"55,983","3,949",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United Kingdom,"291,607","14,491",0,0,"291,607","14,491",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Guam,"286,542","16,648",0,0,"286,542","16,648",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Hong Kong (Special Administrative Region),"1,162,215","74,675",0,0,"1,162,215","74,675",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Indonesia,"3,494,388","444,057",0,0,"3,494,388","444,057",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Jamaica,"972,135","80,301",0,0,"972,135","80,301",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Japan,"18,297,091","2,044,894",0,0,"18,297,091","2,044,894",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Cambodia,"188,995","14,013",0,0,"188,995","14,013",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Kiribati,"28,949","2,080",0,0,"28,949","2,080",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"Korea, Republic of","7,865,477","924,202",0,0,"7,865,477","924,202",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,St Lucia,"26,704","2,992",0,0,"26,704","2,992",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Malaysia,"977,478","66,204",0,0,"977,478","66,204",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Netherlands,"1,685,007","109,053",0,0,"1,685,007","109,053",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Niue,"15,083","1,087",0,0,"15,083","1,087",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Oman,"51,185","4,495",0,0,"51,185","4,495",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,French Polynesia,"885,323","84,963",0,0,"885,323","84,963",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Papua New Guinea,"207,970","16,263",0,0,"207,970","16,263",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Philippines,"1,670,205","221,571",0,0,"1,670,205","221,571",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Portugal,"58,769","2,995",0,0,"58,769","2,995",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Sweden,"409,825","23,427",0,0,"409,825","23,427",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Singapore,"439,316","37,494",0,0,"439,316","37,494",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Somalia,"38,891","10,282",0,0,"38,891","10,282",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Thailand,"2,427,295","227,004",0,0,"2,427,295","227,004",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Tonga,"72,362","10,417",0,0,"72,362","10,417",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Trinidad and Tobago,"226,943","23,469",0,0,"226,943","23,469",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Taiwan,"10,376,373","1,109,474",0,0,"10,376,373","1,109,474",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United States of America,"57,536,942","5,938,624",0,0,"57,536,942","5,938,624",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Viet Nam,"489,449","66,140",0,0,"489,449","66,140",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Wallis and Futuna,"18,324","1,114",0,0,"18,324","1,114",Final,,,
202203,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Samoa,"173,053","21,427",0,0,"173,053","21,427",Final,,,
202203,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Canada,"170,277","18,224",0,0,"170,277","18,224",Final,,,
202203,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Cook Islands,"393,503","42,436",0,0,"393,503","42,436",Final,,,
202203,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"China, People's Republic of","2,046,435","299,334",0,0,"2,046,435","299,334",Final,,,
202203,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United Kingdom,"168,361","22,195",0,0,"168,361","22,195",Final,,,
202203,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Hong Kong (Special Administrative Region),"63,089","2,497",0,0,"63,089","2,497",Final,,,
202203,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Indonesia,"121,541","14,797",0,0,"121,541","14,797",Final,,,
202203,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Niue,"2,959",127,0,0,"2,959",127,Final,,,
