Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202304,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"China, People's Republic of","5,144,371","2,062,909",0,0,"5,144,371","2,062,909",Provisional,,,
202304,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Indonesia,"24,023","11,995",0,0,"24,023","11,995",Provisional,,,
202304,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"Korea, Republic of","170,616","24,272",0,0,"170,616","24,272",Provisional,,,
202304,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Malaysia,"494,450","150,386",0,0,"494,450","150,386",Provisional,,,
202304,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Taiwan,"3,660","1,010",0,0,"3,660","1,010",Provisional,,,
202304,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"China, People's Republic of","5,732,399","964,056",0,0,"5,732,399","964,056",Provisional,,,
202304,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Indonesia,"974,254","413,430",0,0,"974,254","413,430",Provisional,,,
202304,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"Korea, Republic of","1,184,415","184,982",0,0,"1,184,415","184,982",Provisional,,,
202304,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Malaysia,"27,321","2,028",0,0,"27,321","2,028",Provisional,,,
202304,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Singapore,"20,255","2,492",0,0,"20,255","2,492",Provisional,,,
202304,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Taiwan,"20,754","3,051",0,0,"20,754","3,051",Provisional,,,
202304,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Cook Islands,"4,137",388,0,0,"4,137",388,Provisional,,,
202304,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,"China, People's Republic of","2,821,632","547,813",0,0,"2,821,632","547,813",Provisional,,,
202304,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Fiji,"6,632",306,0,0,"6,632",306,Provisional,,,
202304,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,"Korea, Republic of","11,766","2,343",0,0,"11,766","2,343",Provisional,,,
202304,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Niue,647,54,0,0,647,54,Provisional,,,
202304,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,French Polynesia,"22,194","2,018",0,0,"22,194","2,018",Provisional,,,
202304,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Saudi Arabia,"495,469","130,903",0,0,"495,469","130,903",Provisional,,,
202304,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Taiwan,"30,919","23,095",0,0,"30,919","23,095",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"Samoa, American","301,047","37,207",0,0,"301,047","37,207",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Australia,"382,273","51,299",0,0,"382,273","51,299",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Barbados,"227,776","23,773",0,0,"227,776","23,773",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Belgium,"449,762","20,553",0,0,"449,762","20,553",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Canada,"3,177,344","429,639",0,0,"3,177,344","429,639",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Cook Islands,"30,291","2,020",0,0,"30,291","2,020",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"China, People's Republic of","83,630,931","8,909,705","1,373,195","135,296","85,004,126","9,045,001",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Germany,"309,471","15,434",0,0,"309,471","15,434",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Fiji,"9,025",662,0,0,"9,025",662,Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,France,"20,535","1,917",0,0,"20,535","1,917",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Guam,"127,064","12,656",0,0,"127,064","12,656",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Hong Kong (Special Administrative Region),"1,529,565","85,129",0,0,"1,529,565","85,129",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Indonesia,"819,244","97,665",0,0,"819,244","97,665",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Jamaica,"480,947","95,472",0,0,"480,947","95,472",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Japan,"8,415,783","1,019,909",0,0,"8,415,783","1,019,909",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Kiribati,"99,233","5,975",0,0,"99,233","5,975",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"Korea, Republic of","7,834,558","941,651",0,0,"7,834,558","941,651",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,St Lucia,"30,031","3,400",0,0,"30,031","3,400",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Malaysia,"2,179,355","254,804",0,0,"2,179,355","254,804",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Netherlands,"3,206,046","164,274",0,0,"3,206,046","164,274",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Oman,"18,688","1,622",0,0,"18,688","1,622",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,French Polynesia,"983,979","79,729",0,0,"983,979","79,729",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Papua New Guinea,"747,769","96,196",0,0,"747,769","96,196",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Philippines,"1,522,479","237,826",0,0,"1,522,479","237,826",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Saudi Arabia,"4,719",435,0,0,"4,719",435,Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Sweden,"559,258","23,423",0,0,"559,258","23,423",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Singapore,"266,624","20,795",0,0,"266,624","20,795",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Thailand,"1,705,206","150,980",0,0,"1,705,206","150,980",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Tonga,"204,533","31,534",0,0,"204,533","31,534",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Trinidad and Tobago,"238,595","24,007",0,0,"238,595","24,007",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Taiwan,"8,335,231","836,119",0,0,"8,335,231","836,119",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United States of America,"93,896,226","10,824,061",0,0,"93,896,226","10,824,061",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Viet Nam,"430,002","63,470",0,0,"430,002","63,470",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Wallis and Futuna,"62,618","4,473",0,0,"62,618","4,473",Provisional,,,
202304,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Samoa,"140,941","18,762",0,0,"140,941","18,762",Provisional,,,
202304,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Canada,"132,373","17,680",0,0,"132,373","17,680",Provisional,,,
202304,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Cook Islands,"153,406","15,088",0,0,"153,406","15,088",Provisional,,,
202304,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"China, People's Republic of","3,087,556","489,245",0,0,"3,087,556","489,245",Provisional,,,
202304,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Fiji,"89,526","17,952",0,0,"89,526","17,952",Provisional,,,
202304,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United Kingdom,"635,918","68,592",0,0,"635,918","68,592",Provisional,,,
202304,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Hong Kong (Special Administrative Region),"67,320","4,099",0,0,"67,320","4,099",Provisional,,,
202304,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Niue,"4,262",166,0,0,"4,262",166,Provisional,,,
202304,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,French Polynesia,"277,001","10,863",0,0,"277,001","10,863",Provisional,,,
202304,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Papua New Guinea,"85,634","17,952",0,0,"85,634","17,952",Provisional,,,
202304,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Singapore,"13,905",382,0,0,"13,905",382,Provisional,,,
202304,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Tonga,"9,452","1,360",0,0,"9,452","1,360",Provisional,,,
202304,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Taiwan,"4,834",475,0,0,"4,834",475,Provisional,,,
202304,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United States of America,"2,997,620","385,460",0,0,"2,997,620","385,460",Provisional,,,
