Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202204,302340029,"Fish; fresh or chilled, bigeye tunas (Thunnus obesus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"6,351",858,0,0,"6,351",858,Final,,,,
202204,302350033,"Fish; fresh or chilled, Pacific bluefin tunas (Thunnus orientalis), whole",KGM,"90,338","3,861",0,0,"90,338","3,861",Final,,,,
202204,302350035,"Fish; fresh or chilled, Pacific bluefin tunas (Thunnus orientalis), headed and gutted",KGM,771,111,0,0,771,111,Final,,,,
202204,302350049,"Fish; fresh or chilled, Pacific bluefin tunas (Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"7,177",907,0,0,"7,177",907,Final,,,,
202204,302360010,"Fish; fresh or chilled, southern bluefin tunas (Thunnus maccoyii), whole",KGM,"560,223","69,510",0,0,"560,223","69,510",Final,,,,
202204,302390007,"Fish; fresh or chilled, tuna, n.e.c. in item no. 0302.3, whole",KGM,"1,238",107,0,0,"1,238",107,Final,,,,
202204,302440010,"Fish; fresh or chilled, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), whole",KGM,"1,313",132,0,0,"1,313",132,Final,,,,
202204,302470015,"Fish; fresh or chilled, swordfish (Xiphias gladius), headed and gutted",KGM,"90,726","8,174",0,0,"90,726","8,174",Final,,,,
202204,302470029,"Fish; fresh or chilled, swordfish (Xiphias gladius), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"44,203","4,996",0,0,"44,203","4,996",Final,,,,
202204,302510010,"Fish; fresh or chilled, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), whole",KGM,"40,122","2,114",0,0,"40,122","2,114",Final,,,,
202204,302540015,"Fish; fresh or chilled, hake (Merluccius spp., Urophycis spp.), headed and gutted",KGM,"10,845","1,595",0,0,"10,845","1,595",Final,,,,
202204,302590010,"Fish; fresh or chilled, n.e.c. in item no. 0302.5, whole",KGM,"1,175",47,0,0,"1,175",47,Final,,,,
202204,302590015,"Fish; fresh or chilled, n.e.c. in item no. 0302.5, headed and gutted",KGM,181,25,0,0,181,25,Final,,,,
202204,302590029,"Fish; fresh or chilled, n.e.c. in item no. 0302.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"8,499",351,0,0,"8,499",351,Final,,,,
202204,302740010,"Fish; fresh or chilled, eels (Anguilla spp.), whole",KGM,"1,376",88,0,0,"1,376",88,Final,,,,
202204,302740029,"Fish; fresh or chilled, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"4,810",270,0,0,"4,810",270,Final,,,,
202204,302810010,"Fish; fresh or chilled, dogfish and other sharks, whole",KGM,"108,588","9,890",0,0,"108,588","9,890",Final,,,,
202204,302810015,"Fish; fresh or chilled, dogfish and other sharks, headed and gutted",KGM,"129,407","15,948",0,0,"129,407","15,948",Final,,,,
202204,302810029,"Fish; fresh or chilled, dogfish and other sharks, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"90,996","7,723",0,0,"90,996","7,723",Final,,,,
202204,302820010,"Fish; fresh or chilled, rays and skates (Rajidae), whole",KGM,97,8,0,0,97,8,Final,,,,
202204,302850010,"Fish; fresh or chilled, seabream (Sparidae), snapper, whole",KGM,"2,796,714","239,421",0,0,"2,796,714","239,421",Final,,,,
202204,302850019,"Fish; fresh or chilled, seabream (Sparidae), other than snapper, whole",KGM,"30,881","2,396",0,0,"30,881","2,396",Final,,,,
202204,302891010,"Fish; fresh or chilled, bluenose, whole",KGM,"166,689","9,132",0,0,"166,689","9,132",Final,,,,
202204,302891015,"Fish; fresh or chilled, groper, whole",KGM,"242,588","14,447",0,0,"242,588","14,447",Final,,,,
202204,302891019,"Fish; fresh or chilled, gurnard, whole",KGM,"20,328","2,269",0,0,"20,328","2,269",Final,,,,
